"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","day","temp","visib","wdsp","prcp","fog","collisons"
"1374",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,61.8,10,3.5,0.05,0,0.177503461846166
"1375",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,57.6,10,4.5,0,0,-0.2229957949057
"1376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,62.4,10,2.8,0,0,0.736094530473769
"1377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,66.5,10,2.5,0,0,1.21036996610098
"1378",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,60.3,10,1.2,0,0,0.683397259848524
"1379",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,63.4,10,3.1,0,0,1.61086922285285
"1380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,61.7,9.8,3.1,0,0,-0.644573959907665
"1381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,59.7,9.7,3.7,0.13,0,-0.612955597532517
"1382",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,64.4,9.2,1.9,0.09,0,0.240740186596461
"1383",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,63.9,7.9,2.3,0.17,0,0.693936713973573
"1384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,73.2,9,3,0.03,0,1.09443597072544
"1385",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,79.3,8.3,3.3,0,0,1.18929105785088
"1386",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,78.1,7.5,3.1,0,0,1.45277741097711
"1387",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,79.6,7.7,4.4,0,0,-0.0227461665297668
"1388",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,77.9,9,4.2,0,0,-0.665652868157763
"1389",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,73,7.2,2.6,1.65,1,-1.66690101003743
"1390",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,76,8.6,3.6,0,0,1.37900123210177
"1391",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,75.3,8.3,4.6,0,0,1.50547468160235
"1392",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,68.4,7.8,4.4,0,0,0.567463264472984
"1393",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,65.4,5.9,1.5,0.01,0,0.85202852584931
"1394",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,72.4,6.4,2.1,0.03,0,0.0615694664706261
"1395",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,67.5,5.4,3.5,0.4,1,-1.71959828066267
"1396",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,72.6,7.5,4.5,0.91,0,1.35792232385167
"1397",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,76.4,8.7,4.4,0,0,0.841489071724261
"1398",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,61.8,8.7,6.2,0,0,1.41061959447691
"1399",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,61.7,9.7,8,0.45,0,0.599081626848131
"1400",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,66.2,10,5.7,0,0,1.99028957135461
"1401",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,72.1,9.6,2.5,0,0,-0.475942693906879
"1402",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,79.4,9.7,5.6,0,0,-0.444324331531731
"1403",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,64.9,10,7.1,0,0,0.177503461846166
"1404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,68,10,4.1,0,0,0.925804704724653
"1405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,73.2,10,2.2,0,0,1.15767269547573
"1406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,70.6,7.2,1.5,0.2,0,0.630699989223278
"1407",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,70.2,9.1,3.5,0.02,0,1.25252778260118
"1408",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,71.3,9.8,2.8,0,0,0.746633984598818
"1409",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,74.2,9.4,2,0,0,-0.739429047033107
"1410",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,72.8,8.9,2.9,0,0,1.22090942022603
"1411",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,79.2,9.4,4.3,0,0,0.546384356222885
"1412",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,77.2,9.8,4.1,0,0,1.28414614497632
"1413",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,75.2,9,1.5,0,0,0.145885099471019
"1414",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,74.6,8.8,4.8,0,0,1.91651339247927
"1415",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,73.1,9.2,3.7,0,0,0.620160535098229
"1416",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,74.7,9,1.4,0,0,-0.497021602156977
"1417",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,74.3,9.2,4.5,0,0,0.936344158849703
"1418",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,71.1,5.7,2.9,0.54,0,0.483147631472591
"1419",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,73.9,7.5,1.9,0.04,0,0.60962108097318
"1420",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,75.7,10,2.2,0.01,0,1.38954068622681
"1421",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,74.5,8.1,3.2,0,1,1.29468559910137
"1422",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,70.3,8.7,4.6,0.83,0,-0.623495051657566
"1423",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,72.1,10,2.3,0,0,-1.90930845491356
"1424",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,74.1,9.3,3.4,0,0,-1.48773028991159
"1425",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,75.4,6.7,2.3,1.15,1,0.356674181972001
"1426",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,83.3,9.2,2.3,0.66,0,0.535844902097836
"1427",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,82.7,7.5,1.7,0,0,-0.275693065530946
"1428",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,79.2,7.2,3.6,0.04,0,-0.180837978405504
"1429",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,69.1,7.9,4.1,0.08,0,-1.3823357486611
"1430",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,71.5,6.9,3.6,0.53,0,-1.27694120741061
"1431",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,72.8,10,3.3,0,0,-0.117601253655209
"1432",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,74.1,9.7,2.9,0,0,0.346134727846952
"1433",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,76.2,9.4,4.1,0,0,-0.233535249030749
"1434",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,78.7,7.4,3,0,1,1.17875160372583
"1435",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,83,8.3,3.1,0.62,0,1.77950048885363
"1436",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,81.6,9,3.8,0,0,-0.0649039830299633
"1437",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,81,8.8,2.9,0,0,-0.58133723515737
"1438",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,81.9,8.1,4.4,0,0,1.01012033772505
"1439",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,77.7,9.3,4.5,0.35,0,0.736094530473769
"1440",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,76.5,9.7,3.1,0,0,0.72555507634872
"1441",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,78.3,8.8,3.6,0,0,1.07335706247534
"1442",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,82.8,7.6,5.8,0,0,1.47385631922721
"1443",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,87.2,8.7,5,0,0,0.219661278346363
"1444",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,84,9.3,3,0,0,-0.665652868157763
"1445",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,82.3,7.3,3.3,0,1,0.72555507634872
"1446",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,78.9,7.8,3.7,1,0,0.620160535098229
"1447",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,82.6,9.3,2.3,0,0,0.641239443348327
"1448",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,6,83.2,8.1,2.4,0,0,0.841489071724261
"1449",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,7,76.1,5.1,4,0.94,1,1.52655358985245
"1450",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,2,77,6,3,0.15,0,-0.317850882031142
"1451",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,74.9,5.4,3.3,0.26,0,-1.05561267078458
"1452",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,72.8,7.5,5.4,1.07,0,-0.634034505782615
"1453",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,4,73,9.4,6.1,0,0,-0.286232519655995
"1454",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5,71.5,9.4,2.6,0,0,0.60962108097318
"1455",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,6,72.9,9.2,1.8,0,0,0.904725796474555
"1456",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,7,74.5,9.2,3.2,0,0,0.746633984598818
"1457",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,2,78,8.2,4.5,0,0,-0.539179418657173
"1458",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,79,9.7,3.2,0.05,0,-0.93967867540904
"1459",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,78.6,9.4,1.7,0,0,0.0299511040954788
"1460",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,4,78.2,9.3,1.8,0,0,0.219661278346363
"1461",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5,79.7,8.4,3.4,0.01,0,-0.117601253655209
"1462",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,6,84.3,8,4.3,0.08,0,0.451529269097443
"1463",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,7,82.4,7.6,4,0.47,0,1.05227815422524
"1464",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,2,86.9,8.3,4.1,0.32,0,-0.159759070155405
"1465",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,87.8,8.8,3.5,0,0,-1.13992830378497
"1466",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,82.6,9.4,2.7,0.06,0,0.145885099471019
"1467",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,4,82.5,8.1,2.6,0,0,0.156424553596068
"1468",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5,80.8,8.7,5.8,0.12,0,0.303976911346756
"1469",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,6,78.8,9.1,1.8,0.03,0,0.0615694664706261
"1470",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,7,80,8.8,1.7,0,0,0.820410163474162
"1471",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,2,76.7,7.2,3.9,0.01,1,-0.528639964532124
"1472",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,78,7.9,3,0.82,1,-1.23478339091041
"1473",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,73.7,9.3,5.3,0.31,0,0.419910906722296
"1474",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,4,71.2,9.9,1.9,0,0,0.0826483747207243
"1475",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5,76.9,9.4,2.1,0,0,0.0615694664706261
"1476",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,78.5,9.4,1.8,0,0,-0.739429047033107
"1477",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,80.6,9.4,3.9,0,0,0.462068723222492
"1478",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,4,77,9.8,3.7,0,0,-0.0754434371550124
"1479",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5,78.9,8.3,2.5,0,0,0.335595273721903
"1480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,6,73.9,6.5,1.6,0.04,1,0.483147631472591
"1481",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,7,72.6,9.7,4.7,0.46,0,0.715015622223671
"1482",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,2,71.2,10,5.9,0,0,-1.3823357486611
"1483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,70.8,10,5.9,0,0,-1.71959828066267
"1484",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,72.8,10,5.9,0,0,-2.21495262453998
"1485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,4,76.7,10,8.8,0,0,-0.0332856206548159
"1486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,5,76,9.5,7,0,0,0.198582370096265
"1487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,6,78.2,8.2,2,0,0,0.925804704724653
"1488",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,7,85,9,3.2,0,0,0.904725796474555
"1489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,2,81.1,6.5,3.4,0.22,0,-0.328390336156191
"1490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,79.4,8.8,5.1,0,0,-0.960757583659138
"1491",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,69.5,10,4.2,0,0,0.198582370096265
"1492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,4,70.8,9.8,2.7,0,0,1.5792508604777
"1493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,5,75.7,8.9,4.3,0,1,1.5792508604777
"1494",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,6,68,10,5,0.56,0,1.34738286972662
"1495",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,7,66.2,10,2.2,0,0,1.58979031460275
"1496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,2,67.1,9.9,2.6,0,0,0.177503461846166
"1497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,74.3,8.9,3.1,0,0,-0.992375946034285
"1498",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,72.7,6.8,2.5,0.24,0,0.535844902097836
"1499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,4,72.9,8.8,2.1,0.44,0,-0.10706179953016
"1500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,5,75.3,9.3,3,0,0,-0.0859828912800615
"1501",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,6,74.2,10,2.1,0,0,0.325055819596854
"1502",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,7,74,9.6,1.3,0,0,1.92705284660432
"1503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,2,65.8,9.1,4.7,0.21,0,-0.180837978405504
"1504",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,61.3,10,2.7,0.2,0,-0.602416143407468
"1505",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,63.1,10,3.2,0,0,-0.0649039830299633
"1506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,4,68.1,8.5,3.3,0.22,0,0.314516365471805
"1507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,5,64.4,8,5.7,0,0,0.0826483747207243
"1508",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,6,60.6,8.7,8.8,0,0,-0.0543645289049141
"1509",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,7,58.6,6.6,9,0,0,2.55942009410727
"1510",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,2,58.4,8.8,7,0.4,0,-0.507561056282026
"1511",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,59.6,8.5,3.5,0,0,-1.50880919816169
"1512",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,64.6,7.2,1.8,0,0,-1.4666513816615
"1513",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,4,64.5,9.5,5.3,0,0,-1.11884939553487
"1514",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,5,60,10,5.2,0,0,0.693936713973573
"1515",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,6,62.1,8.7,1.9,0,0,1.42115904860196
"1516",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,7,63.4,7.5,1.8,0,0,1.31576450735147
"1517",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,2,63,7.7,1.4,0,0,0.0404905582205279
"1518",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,58,6.1,5.2,0.44,0,-1.57204592291199
"1519",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,54.3,10,4.6,0.34,0,-0.950218129534089
"1520",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,4,53.4,10,3.2,0,0,1.15767269547573
"1521",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,5,57.9,9.8,1.2,0,0,-1.3823357486611
"1522",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,6,60.1,8.3,1.8,0,0,1.34738286972662
"1523",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,7,54.4,10,4.1,0,0,1.45277741097711
"1524",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,2,54,10,2.7,0,0,0.124806191220921
"1525",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,59.6,9.4,3.1,0,0,-1.32963847803586
"1526",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,69.4,8.6,3.1,0,0,-0.46540323978183
"1527",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,4,73.1,8.3,2.8,0,0,-0.412705969156584
"1528",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,5,74.8,9.1,4.3,0,0,0.49368708559764
"1529",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,6,66.6,9.2,5.4,0,0,0.346134727846952
"1530",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,7,67.5,5.9,2.4,0,1,2.33809155748123
"1531",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,2,53.4,7.7,7.7,1.32,0,-0.00166725827966857
"1532",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,52.4,10,7.8,0.08,0,-1.00291540015933
"1533",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,56.1,10,5.3,0,0,-0.591876689282419
"1534",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,4,48.6,10,5.2,0,0,-0.665652868157763
"1535",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,5,44.2,10,4,0,0,0.809870709349113
"1536",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,6,44.2,7.6,4.6,0,0,2.12730247498025
"1537",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,7,47.8,7.9,6.7,1.41,0,1.77950048885363
"1538",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,2,49.2,10,3.2,0,0,-0.159759070155405
"1539",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,65.4,8.7,4.4,0,1,-0.760507955283205
"1540",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,50.7,9.8,4.3,0.56,0,0.272358548971608
"1541",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,4,48.9,10,2.9,0,0,1.08389651660039
"1542",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5,59.7,9.6,3,0,0,0.3777530902221
"1543",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,6,65.3,7.8,3.8,0,0,0.630699989223278
"1544",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,7,56.2,10,4.3,0,0,1.5581719522276
"1545",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,2,52,10,3.1,0,0,-0.0332856206548159
"1546",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,54.4,10,5.7,0,0,-1.02399430840943
"1547",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,46.6,10,5.5,0,0,0.736094530473769
"1548",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,4,52,10,1.9,0,0,-0.0965223454051106
"1549",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5,56.4,7.7,2.4,0,0,-0.929139221283991
"1550",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,6,48.5,10,4.8,0.06,0,0.809870709349113
"1551",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,7,53.4,10,7.6,0,0,0.3777530902221
"1552",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,2,42.9,10,4.5,0,0,-0.275693065530946
"1553",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,49,10,4.4,0,0,-1.17154666616012
"1554",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,53.6,10,4,0,0,0.409371452597247
"1555",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,4,51.4,6.8,4.7,0.18,1,1.17875160372583
"1556",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5,51.6,9.8,4.1,1.63,0,0.799331255224064
"1557",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,6,54.3,9.8,3.8,0,0,0.820410163474162
"1558",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,7,52.5,10,2,0,0,1.54763249810255
"1559",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,2,55.2,9.9,3.3,0,0,0.662318351598426
"1560",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,41.2,8.5,7.9,0.56,0,-1.05561267078458
"1561",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,38.2,9.8,10.9,0.31,0,0.578002718598033
"1562",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,4,38.4,10,9.5,0,0,1.43169850272701
"1563",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5,38.8,10,5.5,0,0,1.87435557597907
"1564",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,6,43.2,10,3.9,0,0,-2.12009753741454
"1565",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,7,48.6,7,2.1,0.03,0,-1.83553227603821
"1566",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,2,47.7,8,3.4,0.02,0,-1.75121664303782
"1567",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,43.5,10,4,0,0,-1.71959828066267
"1568",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,44.3,9.9,3.3,0,0,0.188042915971215
